#x         X-corr 
1.50069845     6.665503025
1.50069865     8.183434486
1.50069885     9.264359474
1.50069905     10.16356087
1.50069925     10.07686615
1.50069945     10.64001369
1.50069965     9.914042473
1.50069985     9.167900085
1.50070005     7.660123348
1.50070025     6.150372028
1.50070045     5.083806515
1.50070065     3.087704897
1.50070085     1.607729554
1.50070105     1.501227617
1.50070125     3.762268305
1.50070145     5.247724056
1.50070165     6.443646908
1.50070185     5.668087959
1.50070205     4.857362747
1.50070225     3.00062108
1.50070245     1.666216493
1.50070265     0.3254954517
1.50070285     1.890962601
1.50070305     3.913635015
1.50070325     7.001636028
1.50070345     8.881770134
1.50070365     9.816454887
1.50070385     9.490088463
1.50070405     7.202077389
1.50070425     5.320707798
1.50070445     4.535003662
1.50070465     5.028831482
1.50070485     7.20604229
1.50070505     9.58830452
1.50070525     12.01735306
1.50070545     14.24862862
1.50070565     14.10134983
1.50070585     12.99180603
1.50070605     10.16410351
1.50070625     6.37379837
1.50070645     3.348825216
1.50070665     1.494573593
1.50070685     3.707535982
1.50070705     5.108207226
1.50070725     6.460447788
1.50070745     6.379973888
1.50070765     6.742002487
1.50070785     6.813042641
1.50070805     6.995029926
1.50070825     7.351412773
1.50070845     6.413479805
1.50070865     5.398366451
1.50070885     3.303545237
1.50070905     0.8223498464
1.50070925     1.723865271
1.50070945     3.915135384
1.50070965     4.53740263
1.50070985     4.63891983
1.50071005     4.067267895
1.50071025     2.595145941
1.50071045     1.971658707
1.50071065     0.9124128222
1.50071085     0.6535916328
1.50071105     1.010257483
1.50071125     0.9958566427
1.50071145     2.132300854
1.50071165     2.754463673
1.50071185     3.635556698
1.50071205     4.279934883
1.50071225     3.826550484
1.50071245     3.614371777
1.50071265     2.455610275
1.50071285     2.653951168
1.50071305     2.488855362
1.50071325     3.504305363
1.50071345     4.350208282
1.50071365     7.044983387
1.50071385     9.457000732
1.50071405     11.81820297
1.50071425     12.91724968
1.50071445     11.59355927
1.50071465     9.272684097
1.50071485     4.584044933
1.50071505     1.364315391
1.50071525     4.724761009
1.50071545     8.56639576
1.50071565     10.01728058
1.50071585     11.11333179
1.50071605     11.10803223
1.50071625     11.00112343
1.50071645     10.52333641
1.50071665     8.460863113
1.50071685     6.10566473
1.50071705     2.395550013
1.50071725     1.031277418
1.50071745     3.50046134
1.50071765     5.110781193
1.50071785     4.911405087
1.50071805     4.700994968
1.50071825     3.411033392
1.50071845     2.141638041
1.50071865     1.668128014
1.50071885     1.770351648
1.50071905     2.544376612
1.50071925     2.522095442
1.50071945     2.903530359
1.50071965     2.281094074
1.50071985     1.815609217
1.50072005     1.992324829
1.50072025     2.278845549
1.50072045     2.70751214
1.50072065     3.945268393
1.50072085     4.51215601
1.50072105     5.235488415
1.50072125     6.54635191
1.50072145     7.096357346
1.50072165     8.478266716
1.50072185     8.490609169
1.50072205     8.269292831
1.50072225     7.782688618
1.50072245     6.868564129
1.50072265     6.733067513
1.50072285     5.405211926
1.50072305     4.456357479
1.50072325     2.682857037
1.50072345     0.8861959577
1.50072365     0.2075484097
1.50072385     1.463013053
1.50072405     1.225702167
1.50072425     1.251095414
1.50072445     0.8285809755
1.50072465     0.3203663826
1.50072485     0.86804986
1.50072505     1.952712893
1.50072525     2.937851429
1.50072545     4.433465481
1.50072565     4.548051357
1.50072585     5.042813778
1.50072605     4.856544018
1.50072625     4.70494318
1.50072645     5.794654846
1.50072665     6.453463078
1.50072685     9.112697601
1.50072705     11.98212051
1.50072725     15.88013935
1.50072745     19.16953087
1.50072765     21.32206535
1.50072785     23.46053505
1.50072805     24.95356369
1.50072825     26.5630703
1.50072845     25.6913662
1.50072865     22.71710014
1.50072885     17.84468269
1.50072905     11.82211781
1.50072925     7.390224457
1.50072945     3.513126135
1.50072965     1.311833978
1.50072985     1.531927347
1.50073005     3.437748432
1.50073025     4.819367409
1.50073045     5.967475414
1.50073065     5.327278614
1.50073085     4.438948631
1.50073105     3.166743279
1.50073125     1.448735833
1.50073145     1.914744973
1.50073165     3.891018867
1.50073185     4.91493988
1.50073205     5.029332638
1.50073225     5.049686909
1.50073245     3.564958811
1.50073265     2.796287298
1.50073285     1.662139058
1.50073305     1.618748784
1.50073325     1.570585966
1.50073345     1.70666647
1.50073365     1.866792202
1.50073385     1.640826702
1.50073405     2.440955877
1.50073425     3.487769604
1.50073445     3.743297338
1.50073465     4.841224194
1.50073485     5.215808392
1.50073505     6.225913525
1.50073525     6.568549633
1.50073545     6.346138
1.50073565     6.640080929
1.50073585     6.400439262
1.50073605     7.382923603
1.50073625     8.205508232
1.50073645     8.726433754
1.50073665     9.310470581
1.50073685     8.370563507
1.50073705     7.511550426
1.50073725     6.336427689
1.50073745     5.108865738
1.50073765     4.520418644
1.50073785     2.618005037
1.50073805     1.12545836
1.50073825     2.343338013
1.50073845     4.939054966
1.50073865     6.338535786
1.50073885     7.364759922
1.50073905     6.552387714
1.50073925     6.008752346
1.50073945     5.183368683
1.50073965     4.582087994
1.50073985     4.541454792
1.50074005     4.14222002
1.50074025     4.979220867
1.50074045     5.443333149
1.50074065     6.433530331
1.50074085     7.075396061
1.50074105     6.597008705
1.50074125     6.391600132
1.50074145     5.192704201
1.50074165     4.431983471
1.50074185     4.283883095
1.50074205     3.826295137
1.50074225     4.406306267
1.50074245     4.235191345
1.50074265     4.905464172
1.50074285     5.564605713
1.50074305     6.010352612
1.50074325     6.906469345
1.50074345     6.575872898
1.50074365     6.515553951
1.50074385     6.150310516
1.50074405     5.756083012
1.50074425     6.364326954
1.50074445     6.269545555
1.50074465     6.47860384
1.50074485     6.064194202
1.50074505     4.475240707
1.50074525     3.410057783
1.50074545     1.640499592
1.50074565     0.8972415924
1.50074585     0.2970235944
1.50074605     1.116707802
1.50074625     1.491965294
1.50074645     3.197813034
1.50074665     4.45401001
1.50074685     5.951212883
1.50074705     7.278053761
1.50074725     7.739526272
1.50074745     8.993497849
1.50074765     9.223775864
1.50074785     9.966127396
1.50074805     9.560932159
1.50074825     9.355099678
1.50074845     8.834058762
1.50074865     8.051218033
1.50074885     7.582165718
1.50074905     6.344544411
1.50074925     5.56230545
1.50074945     3.543053865
1.50074965     1.759933352
1.50074985     1.851076007
1.50075005     3.551580429
1.50075025     5.006631851
1.50075045     6.303492069
1.50075065     6.444177628
1.50075085     7.366183281
1.50075105     7.323497295
1.50075125     8.398852348
1.50075145     8.883325577
1.50075165     9.833161354
1.50075185     10.21327686
1.50075205     10.0146246
1.50075225     10.20297813
1.50075245     9.743284225
1.50075265     9.820320129
1.50075285     8.536318779
1.50075305     7.182878494
1.50075325     5.321094036
1.50075345     3.276621819
1.50075365     2.785449982
1.50075385     2.866032362
1.50075405     4.279471397
1.50075425     4.801314831
1.50075445     5.845686913
1.50075465     6.3619771
1.50075485     6.221847057
1.50075505     6.413918495
1.50075525     5.313876629
1.50075545     4.079820156
1.50075565     2.957150936
1.50075585     2.861268282
1.50075605     4.215599537
1.50075625     5.307774544
1.50075645     6.908881187
1.50075665     7.556518078
1.50075685     8.486101151
1.50075705     9.253218651
1.50075725     9.68019104
1.50075745     11.03649998
1.50075765     11.31389618
1.50075785     11.74015427
1.50075805     10.83041286
1.50075825     9.690787315
1.50075845     8.919897079
1.50075865     8.053222656
1.50075885     8.478627205
1.50075905     8.563660622
1.50075925     9.781398773
1.50075945     9.93911171
1.50075965     9.701158524
1.50075985     8.853982925
1.50076005     6.614727497
1.50076025     5.048568726
1.50076045     3.029784203
1.50076065     1.749719501
1.50076085     1.562032104
1.50076105     2.07204628
1.50076125     2.711508274
1.50076145     2.649483442
1.50076165     3.110179424
1.50076185     2.611264467
1.50076205     2.852196455
1.50076225     1.62522471
1.50076245     1.18757093
1.50076265     1.115207076
1.50076285     3.050543547
1.50076305     4.057822704
1.50076325     5.439210415
1.50076345     5.305260181
1.50076365     5.33100605
1.50076385     4.681418419
1.50076405     4.646431923
1.50076425     4.921789169
1.50076445     5.498264313
1.50076465     5.993066311
1.50076485     6.051589966
1.50076505     6.620494366
1.50076525     6.411603928
1.50076545     6.37754488
1.50076565     4.456430912
1.50076585     2.570235252
1.50076605     1.678344131
1.50076625     4.797898769
1.50076645     6.568666935
1.50076665     8.452095985
1.50076685     8.999512672
1.50076705     10.79639339
1.50076725     12.19986343
1.50076745     13.4769268
1.50076765     14.62143135
1.50076785     14.70437431
1.50076805     15.58317471
1.50076825     16.22156906
1.50076845     18.87957382
1.50076865     21.57069969
1.50076885     24.2963562
1.50076905     24.83091545
1.50076925     22.50139999
1.50076945     18.71465302
1.50076965     13.28552437
1.50076985     9.424607277
1.50077005     7.195807457
1.50077025     6.289302349
1.50077045     7.160164833
1.50077065     7.23252058
1.50077085     6.738494396
1.50077105     4.891378403
1.50077125     2.294053555
1.50077145     3.725265503
1.50077165     7.14251852
1.50077185     9.987538338
1.50077205     10.8878727
1.50077225     11.01523018
1.50077245     8.882572174
1.50077265     6.035890102
1.50077285     2.803385258
1.50077305     1.679284811
1.50077325     4.222865582
1.50077345     6.395809174
1.50077365     7.4251194
1.50077385     7.176936626
1.50077405     6.877530575
1.50077425     6.211722374
1.50077445     7.151244164
1.50077465     7.731834888
1.50077485     9.104421616
1.50077505     8.976365089
1.50077525     9.145990372
1.50077545     8.660632133
1.50077565     8.308612823
1.50077585     7.741791248
1.50077605     6.123959541
1.50077625     4.960394382
1.50077645     2.878867865
1.50077665     1.970360637
1.50077685     1.054185987
1.50077705     1.502705693
1.50077725     3.24241972
1.50077745     4.303797722
1.50077765     4.600114346
1.50077785     4.987372875
1.50077805     4.357932091
1.50077825     4.96835041
1.50077845     4.716864109
1.50077865     5.575834751
1.50077885     5.428576946
1.50077905     5.617686749
1.50077925     5.254154682
1.50077945     4.84152174
1.50077965     4.793895245
1.50077985     4.015747547
1.50078005     3.906968594
1.50078025     2.513471842
1.50078045     1.185446858
1.50078065     1.184827566
1.50078085     2.561945677
1.50078105     3.193927288
1.50078125     4.272566795
1.50078145     4.075445652
1.50078165     4.667441845
1.50078185     4.714157104
1.50078205     4.569252491
1.50078225     4.876484394
1.50078245     4.716300011
1.50078265     5.701976776
1.50078285     6.400722027
1.50078305     7.352424622
1.50078325     8.35198307
1.50078345     8.53357029
1.50078365     9.495838165
1.50078385     9.103745461
1.50078405     8.897918701
1.50078425     7.254492283
1.50078445     5.428616047
1.50078465     3.801749706
1.50078485     2.105548859
1.50078505     1.320273399
1.50078525     0.7572637796
1.50078545     1.238064528
1.50078565     1.877270818
1.50078585     2.437092304
1.50078605     2.199620485
1.50078625     2.408354759
1.50078645     1.602919817
1.50078665     0.6935115457
1.50078685     0.1558370143
1.50078705     1.754490495
1.50078725     2.258076906
1.50078745     3.08180809
1.50078765     3.60085988
1.50078785     3.936300993
1.50078805     4.923699379
1.50078825     5.019141197
1.50078845     5.603662968
1.50078865     5.054693699
1.50078885     4.845705509
1.50078905     4.174095631
1.50078925     3.013229132
1.50078945     1.896036506
1.50078965     2.132719278
1.50078985     3.79366827
1.50079005     5.700276375
1.50079025     5.978446007
1.50079045     5.769986153
1.50079065     5.648399353
1.50079085     5.116966248
1.50079105     5.495692253
1.50079125     4.90774107
1.50079145     4.117024899
1.50079165     3.219585896
1.50079185     1.891719222
1.50079205     2.063412905
1.50079225     3.385667801
1.50079245     3.657732725
1.50079265     3.184975386
1.50079285     2.249556065
1.50079305     1.057051063
1.50079325     2.576702118
1.50079345     5.053002357
1.50079365     6.591909885
1.50079385     7.044660091
1.50079405     7.560961246
1.50079425     6.969397068
1.50079445     7.115260124
1.50079465     5.833668709
1.50079485     4.131629467
1.50079505     1.776215196
1.50079525     3.1655581
1.50079545     5.673867226
1.50079565     8.322339058
1.50079585     9.559539795
1.50079605     10.01458454
1.50079625     10.60216141
1.50079645     10.42196655
1.50079665     10.7159462
1.50079685     9.406811714
1.50079705     8.092457771
1.50079725     6.179011822
1.50079745     4.335832119
1.50079765     2.900889874
1.50079785     0.2520391345
1.50079805     2.6532166
1.50079825     6.626018524
1.50079845     9.336531639
1.50079865     10.92178154
1.50079885     11.24083614
1.50079905     9.230318069
1.50079925     6.912426949
1.50079945     3.661592245
1.50079965     0.9957031012
1.50079985     1.749037266
1.50080005     3.471036434
1.50080025     3.704335928
1.50080045     3.854376078
1.50080065     3.611441851
1.50080085     2.871009111
1.50080105     2.568659544
1.50080125     1.597280264
1.50080145     2.066642046
1.50080165     4.177416325
1.50080185     5.826877594
1.50080205     7.000911236
1.50080225     7.835500717
1.50080245     6.841742516
1.50080265     6.031224251
1.50080285     4.535223484
1.50080305     4.204241753
1.50080325     4.190613747
1.50080345     4.523016453
1.50080365     4.449423313
1.50080385     3.595654011
1.50080405     2.985480309
1.50080425     1.688576579
1.50080445     2.005242586
1.50080465     2.370535851
1.50080485     3.52024436
1.50080505     4.014845848
1.50080525     5.653893948
1.50080545     6.248579502
1.50080565     7.113435745
1.50080585     6.899085522
1.50080605     5.807976723
1.50080625     4.811723709
1.50080645     2.931694269
1.50080665     1.909591436
1.50080685     0.8916161656
1.50080705     1.168552399
1.50080725     1.24435699
1.50080745     1.654876232
1.50080765     2.592055082
1.50080785     4.070273876
1.50080805     7.973100185
1.50080825     11.83382225
1.50080845     16.571455
1.50080865     20.41780663
1.50080885     24.24690437
1.50080905     28.93322754
1.50080925     32.38944626
1.50080945     34.32966614
1.50080965     31.64596176
1.50080985     26.22369003
1.50081005     18.81185341
1.50081025     11.70011997
1.50081045     6.668335915
1.50081065     1.997465611
1.50081085     1.954368472
1.50081105     6.579619408
1.50081125     9.590883255
1.50081145     10.61472511
1.50081165     9.73073864
1.50081185     6.143758297
1.50081205     2.74557662
1.50081225     4.774912834
1.50081245     9.07272625
1.50081265     12.38807964
1.50081285     14.74531937
1.50081305     14.6941433
1.50081325     13.75498676
1.50081345     12.3880825
1.50081365     10.60950375
1.50081385     10.01735401
1.50081405     8.633119583
1.50081425     7.708882809
1.50081445     7.033127308
1.50081465     6.383241653
1.50081485     7.173118114
1.50081505     7.543051243
1.50081525     8.179598808
1.50081545     8.201575279
1.50081565     7.141037464
1.50081585     6.531209469
1.50081605     5.168872833
1.50081625     4.453312874
1.50081645     3.300002813
1.50081665     2.4691751
1.50081685     3.50877142
1.50081705     4.563760281
1.50081725     4.332525253
1.50081745     4.137788773
1.50081765     2.843437433
1.50081785     1.374434948
1.50081805     1.585588813
1.50081825     2.368289709
1.50081845     2.830391407
1.50081865     4.151098728
1.50081885     5.139988899
1.50081905     6.447776318
1.50081925     7.83992815
1.50081945     8.120699883
1.50081965     8.613064766
1.50081985     8.081598282
1.50082005     6.967690945
1.50082025     6.633667946
1.50082045     5.631017685
1.50082065     5.678708076
1.50082085     5.583528519
1.50082105     5.307501316
1.50082125     5.969996452
1.50082145     6.06680584
1.50082165     6.044844627
1.50082185     6.316340446
1.50082205     6.081805229
1.50082225     7.129800797
1.50082245     7.718244076
1.50082265     9.535072327
1.50082285     11.0397377
1.50082305     12.03643894
1.50082325     12.56805229
1.50082345     11.14609051
1.50082365     10.08646965
1.50082385     8.115039825
1.50082405     6.809285164
1.50082425     4.975467682
1.50082445     2.938979149
1.50082465     1.469597697
1.50082485     2.742182016
1.50082505     3.977864981
1.50082525     5.351374149
1.50082545     6.157270432
1.50082565     6.866691589
1.50082585     7.38098526
1.50082605     7.104400158
1.50082625     7.392699718
1.50082645     6.760392666
1.50082665     6.85206461
1.50082685     5.940641403
1.50082705     5.178946495
1.50082725     4.618918896
1.50082745     3.73234725
1.50082765     4.152695179
1.50082785     4.06066227
1.50082805     4.643967628
1.50082825     5.472732544
1.50082845     6.212811947
1.50082865     8.127289772
1.50082885     9.082577705
1.50082905     9.876403809
1.50082925     9.460922241
1.50082945     7.554512501
1.50082965     6.008047104
1.50082985     3.547151804
1.50083005     2.252953768
1.50083025     1.264761686
1.50083045     1.39588201
1.50083065     1.303624988
1.50083085     2.405339003
1.50083105     2.870166779
1.50083125     3.279200077
1.50083145     3.300412178
1.50083165     2.249089956
1.50083185     2.113819599
1.50083205     3.198650837
1.50083225     4.063827991
1.50083245     4.988396168
1.50083265     5.350205898
1.50083285     4.389997005
1.50083305     3.609693527
1.50083325     1.979206085
1.50083345     1.753421307
1.50083365     2.220125675
1.50083385     3.621852875
1.50083405     4.624544144
1.50083425     5.128430843
1.50083445     6.22988224
1.50083465     6.545068264
1.50083485     7.973210335
1.50083505     8.965072632
1.50083525     9.540111542
1.50083545     9.756428719
1.50083565     8.140005112
1.50083585     6.732789993
1.50083605     4.660232544
1.50083625     5.159152508
1.50083645     6.705251694
1.50083665     8.95964241
1.50083685     10.04758453
1.50083705     10.07534885
1.50083725     9.716420174
1.50083745     8.273603439
1.50083765     7.775290489
1.50083785     6.662333012
1.50083805     6.354063034
1.50083825     5.830820084
1.50083845     5.360440254
1.50083865     5.437874794
1.50083885     4.466648579
1.50083905     3.886953115
1.50083925     2.509701967
1.50083945     0.8940330744
1.50083965     0.5009886026
1.50083985     1.607625008
1.50084005     1.740829706
1.50084025     2.259404182
1.50084045     1.984250784
1.50084065     1.984149933
1.50084085     2.053780556
1.50084105     1.634920478
1.50084125     1.893974662
1.50084145     1.316390157
1.50084165     2.227488518
1.50084185     2.79519105
1.50084205     4.213267326
1.50084225     4.733033657
1.50084245     4.864086628
1.50084265     4.583368301
1.50084285     3.386096716
1.50084305     2.953295231
1.50084325     1.960120678
1.50084345     2.363185644
1.50084365     1.912691355
1.50084385     2.571075916
1.50084405     2.261618376
1.50084425     2.845830202
1.50084445     3.029699564
1.50084465     5.010633945
1.50084485     6.694121361
1.50084505     8.429696083
1.50084525     9.205071449
1.50084545     8.402441978
1.50084565     7.125537872
1.50084585     4.58571434
1.50084605     2.668180704
1.50084625     1.024957657
1.50084645     1.119882345
1.50084665     2.936811686
1.50084685     5.683407307
1.50084705     7.315652847
1.50084725     9.005788803
1.50084745     8.788083076
1.50084765     7.471066475
1.50084785     5.939829826
1.50084805     3.708809614
1.50084825     2.809078217
1.50084845     1.600721955
1.50084865     1.319292068
1.50084885     0.8283510208
1.50084905     2.41922307
1.50084925     5.33944273
1.50084945     7.672281265
1.50084965     11.72896576
1.50084985     16.2736187
1.50085005     21.04958725
1.50085025     24.39775467
1.50085045     24.25987816
1.50085065     22.26303673
1.50085085     17.85580444
1.50085105     13.75329685
1.50085125     10.8724947
1.50085145     8.488485336
1.50085165     7.336717606
1.50085185     6.00528574
1.50085205     4.958091259
1.50085225     4.963079929
1.50085245     5.018821716
1.50085265     5.33023262
1.50085285     6.128399849
1.50085305     5.86288166
1.50085325     5.234726429
1.50085345     4.957708836
1.50085365     3.974298477
1.50085385     3.717035294
1.50085405     2.334573746
1.50085425     0.6692999005
1.50085445     1.879082203
1.50085465     4.408902645
1.50085485     6.022165298
1.50085505     7.647827625
1.50085525     7.98315239
1.50085545     7.052190304
1.50085565     6.116445065
1.50085585     4.026371002
1.50085605     2.627663136
1.50085625     1.672072291
1.50085645     0.6338496208
1.50085665     1.33323741
1.50085685     2.675122499
1.50085705     3.382029295
1.50085725     4.513922691
1.50085745     4.956306934
1.50085765     4.622382164
1.50085785     4.667766571
1.50085805     3.638437033
1.50085825     3.323005915
1.50085845     3.18572402
1.50085865     3.8772192
1.50085885     5.688815117
1.50085905     7.035078526
1.50085925     8.958047867
1.50085945     9.562781334
1.50085965     10.59115696
1.50085985     10.9289217
1.50086005     11.29338932
1.50086025     11.30926323
1.50086045     9.846047401
1.50086065     8.515002251
1.50086085     5.991434574
1.50086105     4.473622322
1.50086125     2.54288888
1.50086145     0.8799666762
1.50086165     2.509283543
1.50086185     4.722783089
1.50086205     5.482128143
1.50086225     6.10815239
1.50086245     5.052875519
1.50086265     3.557878017
1.50086285     2.240998507
1.50086305     0.3626388907
1.50086325     0.7226925492
1.50086345     1.224639654
1.50086365     1.962137938
1.50086385     2.047898054
1.50086405     3.325844765
1.50086425     4.690331459
1.50086445     6.762306213
1.50086465     9.201119423
1.50086485     10.34722996
1.50086505     11.51105022
1.50086525     11.19684792
1.50086545     11.13838959
1.50086565     11.54106426
1.50086585     11.48602962
1.50086605     12.10637093
1.50086625     11.51282883
1.50086645     11.38181591
1.50086665     11.56926823
1.50086685     11.86726189
1.50086705     12.917099
1.50086725     12.44614124
1.50086745     11.69132519
1.50086765     10.171422
1.50086785     7.891086102
1.50086805     6.721164227
1.50086825     5.085468292
1.50086845     4.339914799
1.50086865     3.366582394
1.50086885     2.237977505
1.50086905     2.233532906
1.50086925     2.054504395
1.50086945     1.213937879
1.50086965     0.833183229
1.50086985     0.4726097882
1.50087005     1.408727169
1.50087025     1.834624529
1.50087045     2.687514305
1.50087065     2.456978798
1.50087085     2.986363888
1.50087105     2.808305264
1.50087125     2.813355684
1.50087145     2.558116436
1.50087165     1.951331854
1.50087185     1.786363125
1.50087205     1.224951029
1.50087225     1.212721348
1.50087245     1.497618198
1.50087265     2.543534756
1.50087285     3.445903778
1.50087305     4.406227112
1.50087325     4.184158802
1.50087345     4.45995903
1.50087365     3.779071569
1.50087385     3.795935154
1.50087405     3.648759365
1.50087425     4.075677395
1.50087445     4.876589775
1.50087465     5.234401226
1.50087485     5.889793873
1.50087505     5.341017723
1.50087525     5.222704887
1.50087545     5.470026016
1.50087565     5.583314419
1.50087585     6.982287884
1.50087605     8.103222847
1.50087625     9.4633255
1.50087645     10.38468075
1.50087665     9.790468216
1.50087685     9.541971207
1.50087705     8.278450012
1.50087725     8.122221947
1.50087745     7.310753822
1.50087765     6.664103031
1.50087785     5.943020344
1.50087805     6.858223915
1.50087825     8.827165604
1.50087845     10.59857464
1.50087865     11.69998455
1.50087885     10.98383999
1.50087905     10.25392723
1.50087925     8.384977341
1.50087945     7.440166473
1.50087965     5.918580532
1.50087985     3.829964161
1.50088005     2.187078953
1.50088025     2.146068335
1.50088045     3.433752775
1.50088065     4.983721733
1.50088085     5.755311489
1.50088105     5.586236954
1.50088125     5.874083996
1.50088145     5.177195549
1.50088165     4.38130188
1.50088185     3.94601655
1.50088205     2.914772749
1.50088225     3.046765327
1.50088245     2.486517906
1.50088265     2.677610874
1.50088285     3.083240032
1.50088305     3.102724314
1.50088325     3.834039927
1.50088345     3.776219606
1.50088365     3.417447805
1.50088385     3.31307888
1.50088405     2.52041316
1.50088425     2.572876215
1.50088445     3.739796877
1.50088465     4.419406414
1.50088485     6.097363472
1.50088505     7.849490643
1.50088525     9.303510666
1.50088545     10.60594559
1.50088565     9.929769516
1.50088585     8.725658417
1.50088605     6.378866673
1.50088625     3.238067627
1.50088645     1.495191336
1.50088665     2.637945652
1.50088685     4.825792313
1.50088705     5.764506817
1.50088725     6.612482548
1.50088745     5.766177177
1.50088765     4.512857914
1.50088785     2.818626881
1.50088805     1.192402959
1.50088825     3.065909863
1.50088845     5.413106918
1.50088865     7.697479725
1.50088885     8.763501167
1.50088905     10.47812653
1.50088925     11.45807076
1.50088945     12.9869833
1.50088965     13.62059116
1.50088985     11.82546425
1.50089005     8.2965765
1.50089025     2.195520878
1.50089045     3.93514204
1.50089065     10.03991127
1.50089085     14.17899799
1.50089105     16.41122437
1.50089125     18.47760963
1.50089145     19.78249741
1.50089165     20.87244606
1.50089185     19.35419846
1.50089205     15.92861271
1.50089225     11.85172653
1.50089245     7.745789051
1.50089265     6.341665745
1.50089285     6.705303669
1.50089305     6.85198164
1.50089325     8.020356178
1.50089345     8.697855949
1.50089365     8.673405647
1.50089385     8.034948349
1.50089405     5.70417881
1.50089425     3.508588791
1.50089445     2.024046898
1.50089465     2.124137402
1.50089485     2.641329765
1.50089505     3.296922922
1.50089525     2.671139002
1.50089545     2.272746801
1.50089565     1.567905188
1.50089585     1.143410683
1.50089605     1.797986984
1.50089625     2.724868059
1.50089645     3.921312094
1.50089665     3.999783278
1.50089685     4.406317711
1.50089705     3.922094107
1.50089725     3.473792315
1.50089745     3.554617405
1.50089765     3.112298965
1.50089785     3.576392651
1.50089805     4.006844521
1.50089825     4.28405571
1.50089845     5.17691803
1.50089865     5.318233013
1.50089885     6.286128998
1.50089905     7.035470486
1.50089925     7.267021656
1.50089945     7.28876543
1.50089965     5.693185806
1.50089985     4.072114468
1.50090005     2.320837021
1.50090025     0.384423703
1.50090045     0.6611481309
1.50090065     1.515456319
1.50090085     1.317765713
1.50090105     0.6562051177
1.50090125     0.6804369688
1.50090145     1.203291893
1.50090165     1.356357098
1.50090185     2.1811409
1.50090205     2.047262669
1.50090225     2.5214324
1.50090245     2.777310371
1.50090265     2.924646854
1.50090285     4.044541836
1.50090305     4.671215057
1.50090325     4.74531889
1.50090345     5.146578789
1.50090365     4.435569286
1.50090385     4.43102026
1.50090405     4.325381756
1.50090425     4.153629303
1.50090445     4.382991314
1.50090465     3.373733521
1.50090485     3.044859171
1.50090505     1.863811255
1.50090525     1.91392529
1.50090545     2.129911184
1.50090565     3.13908577
1.50090585     4.122001648
1.50090605     6.175887108
1.50090625     8.914690018
1.50090645     10.85183239
1.50090665     12.73901081
1.50090685     12.42106247
1.50090705     11.37421131
1.50090725     9.546410561
1.50090745     7.119568825
1.50090765     6.006959438
1.50090785     4.538308144
1.50090805     4.235705853
1.50090825     3.0364573
1.50090845     2.986791134
1.50090865     3.582123518
1.50090885     5.503637791
1.50090905     6.889672279
1.50090925     7.203463554
1.50090945     7.040327072
1.50090965     5.032327175
1.50090985     3.04506588
1.50091005     1.665143728
1.50091025     2.436095715
1.50091045     3.383358955
1.50091065     4.021464348
1.50091085     3.004835606
1.50091105     2.592601776
1.50091125     2.243701696
1.50091145     3.751314163
1.50091165     4.343167305
1.50091185     5.167901039
1.50091205     5.499955177
1.50091225     5.914622784
1.50091245     7.011890411
1.50091265     7.356246471
1.50091285     8.128298759
1.50091305     7.610869408
1.50091325     6.665732861
1.50091345     5.89516592
1.50091365     4.489405632
1.50091385     4.429694176
1.50091405     3.913602114
1.50091425     3.664030552
1.50091445     3.543705702
1.50091465     2.525296211
1.50091485     2.53273201
1.50091505     1.877402306
1.50091525     1.836932182
1.50091545     1.9394418
1.50091565     1.335598111
1.50091585     1.253842235
1.50091605     0.2083141655
1.50091625     1.393849611
1.50091645     2.157998562
1.50091665     3.63071084
1.50091685     3.828594685
1.50091705     4.202525616
1.50091725     4.264537811
1.50091745     3.842839479
1.50091765     4.01272583
1.50091785     3.019133329
1.50091805     2.830269098
1.50091825     1.942297578
1.50091845     1.367349386
1.50091865     1.594663262
1.50091885     1.780643106
1.50091905     2.723648548
1.50091925     3.686064005
1.50091945     3.733696699
1.50091965     4.393098354
1.50091985     3.847449303
1.50092005     4.225813389
1.50092025     4.53416729
1.50092045     6.222059727
1.50092065     7.992493153
1.50092085     9.398151398
1.50092105     10.43644238
1.50092125     10.24241257
1.50092145     10.6953373
1.50092165     10.1437664
1.50092185     9.939407349
1.50092205     8.348731995
1.50092225     6.286118507
1.50092245     4.405126095
1.50092265     2.764625311
1.50092285     2.94560504
1.50092305     2.777908087
1.50092325     3.830094337
1.50092345     4.734594822
1.50092365     5.956840515
1.50092385     7.481179237
1.50092405     7.59846735
1.50092425     7.489877224
1.50092445     6.872110367
1.50092465     5.969289303
1.50092485     6.011888027
1.50092505     5.238583088
1.50092525     4.935343266
1.50092545     4.174164295
1.50092565     2.579752922
1.50092585     1.837301493
1.50092605     2.067677021
1.50092625     2.654511452
1.50092645     3.76258564
1.50092665     4.620791435
1.50092685     5.040385723
1.50092705     6.079635143
1.50092725     5.864244938
1.50092745     5.938035488
1.50092765     4.726469517
1.50092785     4.032098293
1.50092805     3.629227638
1.50092825     4.479255676
1.50092845     5.161422729
1.50092865     5.087213993
1.50092885     4.468946934
1.50092905     2.363193512
1.50092925     1.4997679
1.50092945     2.920068264
1.50092965     3.616376877
1.50092985     4.267394066
1.50093005     4.53556633
1.50093025     4.615815639
1.50093045     5.417517662
1.50093065     6.145488739
1.50093085     8.075442314
